	id	prediction
23545	DEL00171835	1.0
23546	DEL00171847	1.0
23547	DEL00171850	1.0
23548	DEL00171856	1.0
23549	DEL00171861	1.0
23550	DEL00171862	1.0
23551	DEL00171870	1.0
23552	DEL00171872	1.0
23553	DEL00171875	1.0
23554	DEL00171882	1.0
23555	DEL00171884	1.0
23556	DEL00171885	1.0
23557	DEL00171887	1.0
23558	DEL00171902	1.0
23559	DEL00171904	1.0
23560	DEL00171908	1.0
23561	DEL00171921	1.0
23562	DEL00171922	0.0
23563	DEL00171925	1.0
23564	DEL00171927	1.0
23565	DEL00171930	1.0
23566	DEL00171932	1.0
23567	DEL00171939	1.0
23568	DEL00171946	1.0
23569	DEL00171947	1.0
23570	DEL00171949	1.0
23571	DEL00171956	1.0
23572	DEL00171959	1.0
23573	DEL00171965	1.0
23574	DEL00171980	1.0
23575	DEL00171982	1.0
23576	DEL00171987	1.0
23577	DEL00171988	1.0
23578	DEL00171991	1.0
23579	DEL00172002	1.0
23580	DEL00172008	1.0
23581	DEL00172012	0.0
23582	DEL00172014	1.0
23583	DEL00172015	1.0
23584	DEL00172019	1.0
23585	DEL00172023	0.0
23586	DEL00172031	1.0
23587	DEL00172037	1.0
23588	DEL00172040	1.0
23589	DEL00172041	0.0
23590	DEL00172043	1.0
23591	DEL00172045	1.0
23592	DEL00172049	1.0
23593	DEL00172050	0.0
23594	DEL00172052	1.0
23595	DEL00172053	1.0
23596	DEL00172056	1.0
23597	DEL00172060	1.0
23598	DEL00172063	1.0
23599	DEL00172068	0.0
23600	DEL00172069	1.0
23601	DEL00172075	1.0
23602	DEL00172076	1.0
23603	DEL00172082	1.0
23604	DEL00172084	1.0
23605	DEL00172088	1.0
23606	DEL00172103	1.0
23607	DEL00172112	1.0
23608	DEL00172115	1.0
23609	DEL00172116	1.0
23610	DEL00172120	1.0
23611	DEL00172125	1.0
23612	DEL00172126	0.0
23613	DEL00172128	1.0
23614	DEL00172129	1.0
23615	DEL00172138	1.0
23616	DEL00172141	1.0
23617	DEL00172147	1.0
23618	DEL00172148	1.0
23619	DEL00172150	1.0
23620	DEL00172153	1.0
23621	DEL00172155	1.0
23622	DEL00172163	1.0
23623	DEL00172164	1.0
23624	DEL00172167	1.0
23625	DEL00172168	1.0
23626	DEL00172169	1.0
23627	DEL00172171	0.0
23628	DEL00172182	1.0
23629	DEL00172184	1.0
23630	DEL00172192	1.0
23631	DEL00172194	1.0
23632	DEL00172207	1.0
23633	DEL00172210	1.0
23634	DEL00172219	1.0
23635	DEL00172224	0.0
23636	DEL00172236	1.0
23637	DEL00172238	1.0
23638	DEL00172240	1.0
23639	DEL00172243	1.0
23640	DEL00172244	1.0
23641	DEL00172245	1.0
23642	DEL00172248	1.0
23643	DEL00172257	1.0
23644	DEL00172263	1.0
23645	DEL00172266	0.0
23646	DEL00172274	1.0
23647	DEL00172278	1.0
23648	DEL00172287	1.0
23649	DEL00172292	0.0
23650	DEL00172298	1.0
23651	DEL00172303	1.0
23652	DEL00172317	1.0
23653	DEL00172338	1.0
23654	DEL00172342	1.0
23655	DEL00172349	0.0
23656	DEL00172350	0.0
23657	DEL00172351	1.0
23658	DEL00172354	1.0
23659	DEL00172359	1.0
23660	DEL00172372	1.0
23661	DEL00172379	1.0
23662	DEL00172383	0.0
23663	DEL00172388	1.0
23664	DEL00172404	0.0
23665	DEL00172405	1.0
23666	DEL00172414	1.0
23667	DEL00172415	1.0
23668	DEL00172424	1.0
23669	DEL00172426	1.0
23670	DEL00172441	1.0
23671	DEL00172446	1.0
23672	DEL00172448	1.0
23673	DEL00172449	1.0
23674	DEL00172450	0.0
23675	DEL00172457	1.0
23676	DEL00172465	1.0
23677	DEL00172469	1.0
23678	DEL00172472	1.0
23679	DEL00172474	1.0
23680	DEL00172479	1.0
23681	DEL00172482	1.0
23682	DEL00172486	1.0
23683	DEL00172489	1.0
23684	DEL00172493	1.0
23685	DEL00172498	1.0
23686	DEL00172506	1.0
23687	DEL00172516	1.0
23688	DEL00172517	1.0
23689	DEL00172519	1.0
23690	DEL00172520	1.0
23691	DEL00172523	1.0
23692	DEL00172527	1.0
23693	DEL00172528	1.0
23694	DEL00172530	1.0
23695	DEL00172563	1.0
23696	DEL00172564	1.0
23697	DEL00172581	1.0
23698	DEL00172583	1.0
23699	DEL00172591	0.0
23700	DEL00172594	1.0
23701	DEL00172595	1.0
23702	DEL00172597	1.0
23703	DEL00172599	1.0
23704	DEL00172611	1.0
23705	DEL00172613	1.0
23706	DEL00172614	1.0
23707	DEL00172627	0.0
23708	DEL00172631	1.0
23709	DEL00172632	1.0
23710	DEL00172634	1.0
23711	DEL00172636	1.0
23712	DEL00172639	1.0
23713	DEL00172652	1.0
23714	DEL00172653	1.0
23715	DEL00172654	0.0
23716	DEL00172656	1.0
23717	DEL00172660	1.0
23718	DEL00172672	1.0
23719	DEL00172675	0.0
23720	DEL00172677	1.0
23721	DEL00172685	1.0
23722	DEL00172688	1.0
23723	DEL00172703	0.0
23724	DEL00172706	1.0
23725	DEL00172713	0.0
23726	DEL00172723	1.0
23727	DEL00172725	1.0
23728	DEL00172753	1.0
23729	DEL00172755	1.0
23730	DEL00172759	1.0
23731	DEL00172766	1.0
23732	DEL00172768	1.0
23733	DEL00172770	1.0
23734	DEL00172774	1.0
23735	DEL00172781	0.0
23736	DEL00172794	1.0
23737	DEL00172813	1.0
23738	DEL00172815	1.0
23739	DEL00172817	0.0
23740	DEL00172820	0.0
23741	DEL00172825	1.0
23742	DEL00172826	1.0
23743	DEL00172841	1.0
23744	DEL00172874	1.0
23745	DEL00172880	1.0
23746	DEL00172886	1.0
23747	DEL00172887	1.0
23748	DEL00172901	0.0
23749	DEL00172906	1.0
23750	DEL00173004	0.0
23752	DEL00173102	0.0
23753	DEL00173107	1.0
23754	DEL00173111	1.0
23755	DEL00173114	1.0
23756	DEL00173175	0.0
23757	DEL00173180	1.0
23758	DEL00173196	1.0
23759	DEL00173206	1.0
23760	DEL00173208	1.0
23761	DEL00173237	1.0
23762	DEL00173239	0.0
23763	DEL00173247	0.0
23764	DEL00173291	0.0
23765	DEL00173301	0.0
23766	DEL00173308	0.0
23767	DEL00173344	0.0
23768	DEL00173383	0.0
23769	DEL00173420	0.0
23770	DEL00173447	0.0
23771	DEL00173454	1.0
23772	DEL00173492	0.0
23773	DEL00173752	0.0
23774	DEL00173810	1.0
23775	DEL00173845	0.0
23776	DEL00173911	1.0
23777	DEL00173916	0.0
23778	DEL00173937	1.0
23779	DEL00173941	0.0
23780	DEL00173950	0.0
23781	DEL00173968	1.0
23782	DEL00173974	1.0
23783	DEL00173976	0.0
23784	DEL00173986	0.0
23785	DEL00173987	1.0
23786	DEL00174002	0.0
23787	DEL00174011	1.0
23788	DEL00174031	0.0
23789	DEL00174034	1.0
23790	DEL00174037	1.0
23791	DEL00174046	1.0
23792	DEL00174050	1.0
23793	DEL00174054	1.0
23794	DEL00174067	1.0
23795	DEL00174092	1.0
23796	DEL00174095	1.0
23797	DEL00174096	1.0
23798	DEL00174141	1.0
23799	DEL00174170	1.0
23800	DEL00174173	1.0
23802	DEL00174193	1.0
23803	DEL00174199	1.0
23804	DEL00174262	1.0
23805	DEL00174265	1.0
23806	DEL00174291	1.0
23807	DEL00174350	1.0
23808	DEL00174352	0.0
23809	DEL00174358	1.0
23810	DEL00174359	1.0
23811	DEL00174377	1.0
23812	DEL00174383	0.0
23813	DEL00174413	1.0
23814	DEL00174414	0.0
23815	DEL00174418	1.0
23816	DEL00174436	0.0
23817	DEL00174440	1.0
23818	DEL00174490	1.0
23819	DEL00174497	1.0
23820	DEL00174501	1.0
23821	DEL00174516	1.0
23822	DEL00174520	1.0
23823	DEL00174522	1.0
23824	DEL00174524	0.0
23825	DEL00174529	1.0
23826	DEL00174562	1.0
23827	DEL00174563	1.0
23828	DEL00174601	0.0
23829	DEL00174611	1.0
23830	DEL00174612	1.0
23831	DEL00174618	1.0
23832	DEL00174628	1.0
23833	DEL00174652	0.0
23834	DEL00174658	1.0
23835	DEL00174674	0.0
23836	DEL00174680	1.0
23837	DEL00174683	1.0
23838	DEL00174684	1.0
23839	DEL00174687	1.0
23840	DEL00174698	1.0
23841	DEL00174701	0.0
23842	DEL00174704	1.0
23843	DEL00174737	0.0
23844	DEL00174786	1.0
23845	DEL00174791	0.0
23846	DEL00174807	1.0
23847	DEL00174808	1.0
23848	DEL00174816	0.0
23849	DEL00174818	1.0
23850	DEL00174823	1.0
23851	DEL00174829	1.0
23852	DEL00174869	1.0
23853	DEL00174872	1.0
23854	DEL00174888	0.0
23855	DEL00174894	1.0
23856	DEL00174911	1.0
23857	DEL00174913	0.0
23858	DEL00174915	1.0
23859	DEL00174916	1.0
23860	DEL00174917	0.0
23861	DEL00174930	1.0
23862	DEL00174942	1.0
23863	DEL00174949	1.0
23864	DEL00174974	1.0
23865	DEL00174977	1.0
23866	DEL00174981	1.0
23867	DEL00175016	1.0
23868	DEL00175019	0.0
23869	DEL00175026	1.0
23870	DEL00175033	1.0
23872	DEL00175036	1.0
23873	DEL00175039	0.0
23874	DEL00175051	1.0
23875	DEL00175067	1.0
23876	DEL00175068	1.0
23877	DEL00175146	1.0
23878	DEL00175148	1.0
23879	DEL00175167	1.0
23880	DEL00175170	1.0
23881	DEL00175172	1.0
23882	DEL00175173	1.0
23883	DEL00175174	1.0
23884	DEL00175177	1.0
23885	DEL00175182	1.0
23886	DEL00175196	1.0
23887	DEL00175198	1.0
23888	DEL00175202	0.0
23889	DEL00175213	1.0
23890	DEL00175216	1.0
23891	DEL00175217	0.0
23892	DEL00175219	0.0
23893	DEL00175225	0.0
23894	DEL00175226	1.0
23895	DEL00175232	1.0
23896	DEL00175238	1.0
23897	DEL00175241	1.0
23898	DEL00175247	1.0
23899	DEL00175253	1.0
23900	DEL00175256	1.0
23901	DEL00175257	1.0
23902	DEL00175259	1.0
23903	DEL00175271	1.0
23904	DEL00175277	1.0
23905	DEL00175278	1.0
23906	DEL00175279	1.0
23907	DEL00175284	1.0
23908	DEL00175285	1.0
23909	DEL00175286	1.0
23910	DEL00175287	1.0
23911	DEL00175303	1.0
23912	DEL00175306	1.0
23913	DEL00175309	0.0
23914	DEL00175313	1.0
23915	DEL00175317	0.0
23916	DEL00175326	1.0
23917	DEL00175339	1.0
23918	DEL00175353	1.0
23919	DEL00175360	1.0
23920	DEL00175367	1.0
23921	DEL00175375	1.0
23922	DEL00175376	1.0
23923	DEL00175378	1.0
23924	DEL00175384	1.0
23925	DEL00175392	0.0
23926	DEL00175393	1.0
23927	DEL00175400	1.0
23928	DEL00175409	0.0
23929	DEL00175412	1.0
23930	DEL00175413	1.0
23931	DEL00175417	1.0
23932	DEL00175426	1.0
23933	DEL00175429	1.0
23934	DEL00175438	1.0
23935	DEL00175452	1.0
23936	DEL00175460	1.0
23937	DEL00175464	1.0
23938	DEL00175473	1.0
23939	DEL00175479	1.0
23940	DEL00175484	1.0
23941	DEL00175489	1.0
23942	DEL00175497	0.0
23943	DEL00175518	0.0
23944	DEL00175522	1.0
23945	DEL00175530	0.0
23946	DEL00175532	1.0
23947	DEL00175541	1.0
23948	DEL00175543	1.0
23949	DEL00175549	1.0
23950	DEL00175551	1.0
23951	DEL00175552	0.0
23952	DEL00175555	1.0
23953	DEL00175558	1.0
23954	DEL00175561	1.0
23955	DEL00175564	1.0
23956	DEL00175572	0.0
23957	DEL00175585	1.0
23958	DEL00175596	0.0
23959	DEL00175639	1.0
23960	DEL00175646	1.0
23961	DEL00175652	1.0
23962	DEL00175655	1.0
23963	DEL00175658	1.0
23964	DEL00175672	0.0
23965	DEL00175681	1.0
23966	DEL00175683	1.0
23967	DEL00175691	1.0
23968	DEL00175694	1.0
23969	DEL00175695	1.0
23970	DEL00175709	1.0
23971	DEL00175757	1.0
23972	DEL00175781	1.0
23973	DEL00175782	1.0
23974	DEL00175784	1.0
23975	DEL00175807	1.0
23976	DEL00175814	0.0
23977	DEL00175815	1.0
23978	DEL00175816	1.0
23979	DEL00175822	0.0
23980	DEL00175823	1.0
23981	DEL00175831	1.0
23982	DEL00175835	0.0
23983	DEL00175839	1.0
23984	DEL00175842	1.0
23985	DEL00175844	1.0
23986	DEL00175847	1.0
23987	DEL00175848	1.0
23988	DEL00175849	1.0
23989	DEL00175854	1.0
23990	DEL00175863	0.0
23991	DEL00175864	1.0
23992	DEL00175869	1.0
23993	DEL00175874	1.0
23994	DEL00175880	1.0
23995	DEL00175890	1.0
23996	DEL00175891	1.0
23997	DEL00175892	0.0
23998	DEL00175901	1.0
23999	DEL00175903	1.0
24000	DEL00175922	1.0
24001	DEL00175926	1.0
24002	DEL00175938	1.0
24003	DEL00175939	1.0
24004	DEL00175941	1.0
24005	DEL00175943	1.0
24006	DEL00175945	1.0
24007	DEL00175955	0.0
24008	DEL00175959	1.0
24009	DEL00175962	0.0
24010	DEL00175963	1.0
24012	DEL00175969	1.0
24013	DEL00175972	1.0
24014	DEL00175974	0.0
24015	DEL00175977	1.0
24016	DEL00175980	0.0
24017	DEL00175984	0.0
24018	DEL00175990	1.0
24019	DEL00175997	1.0
24020	DEL00176001	1.0
24021	DEL00176002	1.0
24022	DEL00176006	1.0
24023	DEL00176007	1.0
24024	DEL00176009	1.0
24025	DEL00176010	1.0
24026	DEL00176012	1.0
24027	DEL00176016	0.0
24028	DEL00176017	0.0
24029	DEL00176019	1.0
24030	DEL00176020	1.0
24031	DEL00176022	1.0
24032	DEL00176024	1.0
24033	DEL00176026	1.0
24034	DEL00176034	1.0
24035	DEL00176039	1.0
24036	DEL00176040	1.0
24037	DEL00176046	0.0
24038	DEL00176047	1.0
24039	DEL00176048	1.0
24040	DEL00176049	0.0
24041	DEL00176056	1.0
24042	DEL00176061	1.0
24043	DEL00176084	1.0
24044	DEL00176096	1.0
24045	DEL00176108	0.0
24046	DEL00176137	1.0
24047	DEL00176140	1.0
24048	DEL00176142	1.0
24049	DEL00176149	1.0
24050	DEL00176152	1.0
24051	DEL00176160	1.0
24052	DEL00176162	1.0
24053	DEL00176167	1.0
24054	DEL00176172	1.0
24055	DEL00176186	1.0
24056	DEL00176198	0.0
24057	DEL00176206	1.0
24058	DEL00176234	1.0
24059	DEL00176239	1.0
24060	DEL00176244	1.0
24061	DEL00176246	1.0
24062	DEL00176249	1.0
24063	DEL00176261	1.0
24064	DEL00176274	1.0
24065	DEL00176275	1.0
24066	DEL00176320	1.0
24067	DEL00176326	1.0
24068	DEL00176330	1.0
24069	DEL00176344	1.0
24070	DEL00176356	1.0
24071	DEL00176357	0.0
24072	DEL00176359	1.0
24073	DEL00176373	0.0
24074	DEL00176387	1.0
24075	DEL00176392	1.0
24076	DEL00176406	1.0
24077	DEL00176430	1.0
24078	DEL00176437	1.0
24079	DEL00176448	1.0
24080	DEL00176455	1.0
24081	DEL00176463	1.0
24082	DEL00176471	0.0
24083	DEL00176475	1.0
24084	DEL00176491	1.0
24085	DEL00176511	1.0
24086	DEL00176526	1.0
24087	DEL00176538	0.0
24088	DEL00176543	1.0
24089	DEL00176547	1.0
24090	DEL00176565	1.0
24091	DEL00176572	1.0
24092	DEL00176595	1.0
24093	DEL00176600	1.0
24094	DEL00176611	1.0
24095	DEL00176613	1.0
24096	DEL00176615	1.0
24097	DEL00176628	0.0
24098	DEL00176630	1.0
24099	DEL00176639	0.0
24100	DEL00176700	0.0
24101	DEL00176712	1.0
24102	DEL00176722	1.0
24103	DEL00176730	1.0
24104	DEL00176731	1.0
24105	DEL00176734	1.0
24106	DEL00176740	1.0
24107	DEL00176759	1.0
24108	DEL00176765	1.0
24109	DEL00176781	1.0
24110	DEL00176819	1.0
24111	DEL00176852	1.0
24112	DEL00177029	1.0
24113	DEL00177175	1.0
24114	DEL00177183	1.0
24115	DEL00177237	1.0
24116	DEL00177240	1.0
24117	DEL00177242	1.0
24118	DEL00177245	1.0
24119	DEL00177254	1.0
24120	DEL00177256	1.0
24121	DEL00177261	1.0
24122	DEL00177269	1.0
24123	DEL00177278	1.0
24124	DEL00177279	1.0
24125	DEL00177280	1.0
24126	DEL00177281	1.0
24127	DEL00177289	1.0
24128	DEL00177290	0.0
24129	DEL00177306	1.0
24130	DEL00177313	0.0
24131	DEL00177315	1.0
24132	DEL00177316	0.0
24133	DEL00177318	1.0
24134	DEL00177322	1.0
24135	DEL00177330	1.0
24136	DEL00177345	1.0
24137	DEL00177349	0.0
24138	DEL00177370	1.0
24139	DEL00177371	1.0
24140	DEL00177372	0.0
24141	DEL00177384	0.0
24142	DEL00177386	1.0
24143	DEL00177392	1.0
24144	DEL00177393	1.0
24145	DEL00177398	0.0
24146	DEL00177400	1.0
24147	DEL00177402	0.0
24148	DEL00177406	1.0
24149	DEL00177407	0.0
24150	DEL00177413	1.0
24151	DEL00177418	1.0
24152	DEL00177419	1.0
24153	DEL00177421	1.0
24154	DEL00177422	0.0
24155	DEL00177425	0.0
24156	DEL00177427	1.0
24157	DEL00177428	1.0
24158	DEL00177429	1.0
24159	DEL00177433	1.0
24160	DEL00177438	1.0
24161	DEL00177440	1.0
24162	DEL00177444	1.0
24163	DEL00177448	1.0
24164	DEL00177452	1.0
24165	DEL00177457	1.0
24166	DEL00177463	1.0
24167	DEL00177464	1.0
24168	DEL00177467	1.0
24169	DEL00177469	1.0
24170	DEL00177470	0.0
24171	DEL00177473	1.0
24172	DEL00177502	1.0
24173	DEL00177504	1.0
24174	DEL00177506	1.0
24175	DEL00177507	1.0
24176	DEL00177508	1.0
24177	DEL00177516	1.0
24178	DEL00177523	1.0
24179	DEL00177524	1.0
24180	DEL00177538	1.0
24181	DEL00177546	1.0
24182	DEL00177547	1.0
24183	DEL00177554	1.0
24184	DEL00177558	1.0
24185	DEL00177563	1.0
24186	DEL00177565	1.0
24187	DEL00177567	1.0
24188	DEL00177569	1.0
24189	DEL00177572	1.0
24190	DEL00177582	1.0
24192	DEL00177599	1.0
24193	DEL00177600	1.0
24194	DEL00177615	1.0
24195	DEL00177620	1.0
24196	DEL00177621	1.0
24197	DEL00177624	1.0
24198	DEL00177627	1.0
24199	DEL00177628	1.0
24200	DEL00177632	1.0
24201	DEL00177633	1.0
24202	DEL00177635	1.0
24203	DEL00177658	1.0
24204	DEL00177659	1.0
24205	DEL00177663	1.0
24206	DEL00177669	1.0
24207	DEL00177676	1.0
24208	DEL00177683	1.0
24209	DEL00177684	1.0
24210	DEL00177688	1.0
24211	DEL00177691	0.0
24212	DEL00177697	1.0
24213	DEL00177698	1.0
24214	DEL00177706	1.0
24215	DEL00177710	1.0
24216	DEL00177711	1.0
24217	DEL00177722	1.0
24218	DEL00177725	1.0
24219	DEL00177731	1.0
24220	DEL00177741	1.0
24221	DEL00177746	1.0
24222	DEL00177750	1.0
24223	DEL00177762	0.0
24224	DEL00177770	1.0
24225	DEL00177778	1.0
24226	DEL00177799	1.0
24227	DEL00177825	1.0
24228	DEL00177830	1.0
24229	DEL00177833	1.0
24230	DEL00177844	1.0
24231	DEL00177849	1.0
24232	DEL00177854	1.0
24233	DEL00177855	1.0
24234	DEL00177856	1.0
24235	DEL00177857	0.0
24236	DEL00177861	0.0
24237	DEL00177881	1.0
24238	DEL00177884	1.0
24239	DEL00177889	1.0
24240	DEL00177902	1.0
24241	DEL00177910	1.0
24242	DEL00177920	1.0
24243	DEL00177930	1.0
24244	DEL00177933	1.0
24245	DEL00177935	1.0
24246	DEL00177942	1.0
24247	DEL00177943	1.0
24248	DEL00177949	0.0
24249	DEL00177952	1.0
24250	DEL00177954	0.0
24251	DEL00177958	1.0
24252	DEL00177962	1.0
24253	DEL00177966	1.0
24254	DEL00177971	1.0
24255	DEL00177972	1.0
24256	DEL00177989	1.0
24257	DEL00177996	1.0
24258	DEL00177997	1.0
24259	DEL00178032	1.0
24260	DEL00178044	1.0
24261	DEL00178074	1.0
24262	DEL00178085	1.0
24263	DEL00178098	0.0
24264	DEL00178100	1.0
24265	DEL00178101	1.0
24266	DEL00178104	1.0
24267	DEL00178106	1.0
24268	DEL00178117	1.0
24269	DEL00178121	1.0
24270	DEL00178126	1.0
24271	DEL00178129	1.0
24272	DEL00178142	1.0
24273	DEL00178167	1.0
24274	DEL00178168	1.0
24275	DEL00178169	1.0
24276	DEL00178171	1.0
24277	DEL00178172	1.0
24278	DEL00178177	1.0
24279	DEL00178178	1.0
24280	DEL00178179	1.0
24281	DEL00178184	1.0
24282	DEL00178185	0.0
24283	DEL00178189	1.0
24284	DEL00178194	1.0
24285	DEL00178270	1.0
24286	DEL00178340	1.0
24287	DEL00178398	1.0
24288	DEL00178415	1.0
24289	DEL00178516	1.0
24290	DEL00178530	1.0
24291	DEL00178545	0.0
24292	DEL00178546	1.0
24293	DEL00178553	0.0
24294	DEL00178554	1.0
24295	DEL00178569	0.0
24296	DEL00178571	1.0
24297	DEL00178573	0.0
24298	DEL00178588	0.0
24299	DEL00178590	1.0
24300	DEL00178612	1.0
24301	DEL00178623	0.0
24302	DEL00178625	1.0
24303	DEL00178627	1.0
24304	DEL00178628	1.0
24305	DEL00178629	1.0
24306	DEL00178638	1.0
24307	DEL00178651	1.0
24308	DEL00178654	0.0
24309	DEL00178660	0.0
24310	DEL00178670	1.0
24311	DEL00178681	0.0
24312	DEL00178683	1.0
24313	DEL00178684	1.0
24314	DEL00178689	1.0
24315	DEL00178698	0.0
24316	DEL00178707	1.0
24317	DEL00178718	1.0
24318	DEL00178720	1.0
24319	DEL00178726	1.0
24320	DEL00178732	1.0
24321	DEL00178745	0.0
24322	DEL00178753	1.0
24323	DEL00178756	1.0
24324	DEL00178761	1.0
24325	DEL00178764	1.0
24326	DEL00178769	1.0
24327	DEL00178770	1.0
24328	DEL00178776	1.0
24329	DEL00178786	0.0
24330	DEL00178787	1.0
24331	DEL00178792	0.0
24332	DEL00178793	1.0
24333	DEL00178794	0.0
24334	DEL00178805	1.0
24335	DEL00178815	1.0
24336	DEL00178818	1.0
24337	DEL00178821	1.0
24338	DEL00178824	1.0
24339	DEL00178826	0.0
24340	DEL00178829	0.0
24341	DEL00178831	1.0
24342	DEL00178837	1.0
24343	DEL00178840	0.0
24344	DEL00178849	1.0
24345	DEL00178856	1.0
24346	DEL00178879	1.0
24347	DEL00178888	0.0
24348	DEL00178892	1.0
24349	DEL00178897	1.0
24350	DEL00178901	0.0
24351	DEL00178903	1.0
24352	DEL00178923	1.0
24353	DEL00178928	1.0
24354	DEL00178950	0.0
24355	DEL00178987	1.0
24356	DEL00178989	1.0
24357	DEL00179006	1.0
24358	DEL00179036	1.0
24359	DEL00179046	1.0
24360	DEL00179051	1.0
24361	DEL00179079	1.0
24362	DEL00179080	1.0
24363	DEL00179113	1.0
24364	DEL00179115	1.0
24365	DEL00179138	1.0
24366	DEL00179164	1.0
24367	DEL00179170	0.0
24368	DEL00179172	0.0
24369	DEL00179175	1.0
24370	DEL00179176	1.0
24371	DEL00179183	1.0
24372	DEL00179188	1.0
24373	DEL00179192	0.0
24374	DEL00179199	1.0
24375	DEL00179202	1.0
24376	DEL00179214	1.0
24377	DEL00179220	1.0
24378	DEL00179230	1.0
24379	DEL00179232	1.0
24380	DEL00179233	1.0
24381	DEL00179236	0.0
24382	DEL00179237	1.0
24383	DEL00179239	1.0
24384	DEL00179264	1.0
24385	DEL00179272	0.0
24386	DEL00179277	0.0
24387	DEL00179293	1.0
24388	DEL00179294	1.0
24389	DEL00179295	1.0
24390	DEL00179297	1.0
24392	DEL00179310	1.0
24393	DEL00179320	1.0
24394	DEL00179323	0.0
24395	DEL00179327	1.0
24396	DEL00179330	1.0
24397	DEL00179332	1.0
24398	DEL00179346	1.0
24399	DEL00179350	1.0
24400	DEL00179358	1.0
24401	DEL00179363	1.0
24402	DEL00179364	1.0
24403	DEL00179369	1.0
24404	DEL00179372	1.0
24405	DEL00179375	1.0
24406	DEL00179376	1.0
24407	DEL00179392	0.0
24408	DEL00179407	1.0
24409	DEL00179410	1.0
24410	DEL00179417	1.0
24411	DEL00179437	1.0
24412	DEL00179442	0.0
24413	DEL00179496	1.0
24414	DEL00179504	0.0
24415	DEL00179523	1.0
24416	DEL00179532	1.0
24417	DEL00179538	1.0
24418	DEL00179544	0.0
24419	DEL00179554	1.0
24420	DEL00179556	1.0
24421	DEL00179557	1.0
24422	DEL00179568	1.0
24423	DEL00179587	1.0
24424	DEL00179593	1.0
24425	DEL00179633	1.0
24426	DEL00179635	1.0
24427	DEL00179657	1.0
24428	DEL00179658	0.0
24429	DEL00179659	1.0
24430	DEL00179666	1.0
24431	DEL00179699	1.0
24432	DEL00179715	0.0
24433	DEL00179805	1.0
24434	DEL00179806	0.0
24435	DEL00179821	1.0
24436	DEL00179822	1.0
24437	DEL00179844	1.0
24438	DEL00179867	1.0
24439	DEL00179923	0.0
24440	DEL00179956	1.0
24441	DEL00179963	1.0
24442	DEL00179989	1.0
24443	DEL00180014	1.0
24444	DEL00180182	0.0
24445	DEL00180273	1.0
24446	DEL00180275	1.0
24447	DEL00180341	1.0
24448	DEL00180361	1.0
24449	DEL00180366	1.0
24450	DEL00180370	1.0
24451	DEL00180374	1.0
24452	DEL00180389	0.0
24453	DEL00180413	1.0
24454	DEL00180418	1.0
24455	DEL00180433	1.0
24456	DEL00180473	1.0
24457	DEL00180474	1.0
24458	DEL00180475	1.0
24459	DEL00180486	1.0
24460	DEL00180495	0.0
24461	DEL00180545	0.0
24462	DEL00180547	1.0
24463	DEL00180561	1.0
24464	DEL00180567	0.0
24465	DEL00180576	1.0
24466	DEL00180584	1.0
24467	DEL00180587	1.0
24468	DEL00180588	1.0
24469	DEL00180589	0.0
24470	DEL00180590	0.0
24471	DEL00180604	1.0
24472	DEL00180624	1.0
24473	DEL00180626	1.0
24474	DEL00180629	1.0
24475	DEL00180637	1.0
24476	DEL00180639	1.0
24477	DEL00180646	1.0
24478	DEL00180647	1.0
24479	DEL00180648	1.0
24480	DEL00180652	1.0
24481	DEL00180654	1.0
24482	DEL00180683	1.0
24483	DEL00180732	1.0
24484	DEL00180736	1.0
24485	DEL00180738	1.0
24486	DEL00180760	1.0
24487	DEL00180791	1.0
24488	DEL00180792	1.0
24489	DEL00180828	1.0
24490	DEL00180831	1.0
24491	DEL00180834	1.0
24492	DEL00180836	1.0
24493	DEL00180840	1.0
24494	DEL00180865	1.0
24495	DEL00180877	1.0
24496	DEL00180881	1.0
24497	DEL00180884	0.0
24498	DEL00180885	1.0
24499	DEL00180887	1.0
24500	DEL00180891	1.0
24501	DEL00180893	1.0
24502	DEL00180912	1.0
24503	DEL00180932	1.0
24504	DEL00180952	1.0
24505	DEL00180955	1.0
24506	DEL00180957	1.0
24507	DEL00180959	1.0
24508	DEL00180961	1.0
24509	DEL00180964	1.0
24510	DEL00180965	1.0
24511	DEL00180967	1.0
24512	DEL00180969	0.0
24513	DEL00180970	1.0
24514	DEL00180972	1.0
24515	DEL00180975	1.0
24516	DEL00180983	1.0
24517	DEL00180994	1.0
24518	DEL00180998	1.0
24519	DEL00180999	0.0
24520	DEL00181001	1.0
24521	DEL00181004	1.0
24522	DEL00181031	1.0
24523	DEL00181033	1.0
24524	DEL00181055	1.0
24525	DEL00181060	1.0
24526	DEL00181066	1.0
24527	DEL00181069	0.0
24528	DEL00181072	0.0
24529	DEL00181076	1.0
24530	DEL00181077	1.0
24531	DEL00181079	1.0
24532	DEL00181109	1.0
24533	DEL00181116	1.0
24534	DEL00181124	1.0
24535	DEL00181132	0.0
24536	DEL00181136	0.0
24537	DEL00181139	1.0
24538	DEL00181142	1.0
24539	DEL00181144	0.0
24540	DEL00181150	1.0
24541	DEL00181151	1.0
24542	DEL00181155	1.0
24543	DEL00181157	1.0
24544	DEL00181162	1.0
24545	DEL00181170	1.0
24546	DEL00181179	1.0
24547	DEL00181180	1.0
24548	DEL00181192	1.0
24549	DEL00181200	1.0
